637.06, 0.0, 0.0, 0.0
677.302, 11.85, 0.0, 11.85
700.375, 19.1, 0.0, 19.1
718.822, 22.45, 0.0, 22.45
755.643, 48.57, 0.0, 48.57
772.935, 61.51, 0.0, 61.51
810.028, 64.7, 0.0, 64.7
842.353, 137.06, 50.0, 87.06
863.182, 93.87, 0.0, 93.87
900.344, 162.66, 50.0, 112.66
958.89, 276.3, 150.0, 126.3
987.712, 420.2, 250.0, 170.2
1038.491, 878.82, 700.0, 178.82
1061.945, 656.83, 450.0, 206.83
1106.929, 1011.21, 800.0, 211.21
1152.099, 1127.87, 850.0, 277.87
1190.418, 1681.9, 1400.0, 281.9
1255.347, 1771.39, 1450.0, 321.39
1306.35, 2379.41, 2050.0, 329.41
1338.467, 2488.69, 2150.0, 338.69
1415.177, 3368.71, 2950.0, 418.71
1479.341, 4507.76, 4050.0, 457.76
1520.606, 5587.77, 5100.0, 487.77
1588.668, 6467.7, 5950.0, 517.7
1626.986, 7126.22, 6600.0, 526.22
1663.512, 7302.76, 6750.0, 552.76
1711.377, 8866.91, 8300.0, 566.91
1756.876, 9600.53, 8950.0, 650.53
1811.966, 11123.42, 10450.0, 673.42
1861.987, 12222.48, 11550.0, 672.48
1901.471, 14680.34, 13950.0, 730.34
1955.787, 15430.04, 14650.0, 780.04
2007.918, 17200.93, 16450.0, 750.93
2058.511, 17277.61, 16450.0, 827.61
2116.339, 20365.64, 19550.0, 815.64
2155.435, 22575.03, 21700.0, 875.03
2205.443, 21937.66, 21050.0, 887.66
2256.626, 25555.01, 24650.0, 905.01
2317.635, 26262.82, 25300.0, 962.82
2372.151, 26227.28, 25250.0, 977.28
2410.036, 27836.9, 26800.0, 1036.9
2462.987, 30900.23, 29900.0, 1000.23
2513.216, 31044.29, 30000.0, 1044.29
2552.166, 32946.75, 31900.0, 1046.75
2610.478, 33693.31, 32600.0, 1093.31
2649.014, 34370.99, 33300.0, 1070.99
2706.711, 36766.02, 35600.0, 1166.02
2738.404, 37368.87, 36250.0, 1118.87
2802.757, 39585.04, 38400.0, 1185.04
2850.193, 37820.96, 36600.0, 1220.96
2909.518, 42007.18, 40750.0, 1257.18
2939.022, 41452.31, 40200.0, 1252.31
3009.358, 43563.52, 42250.0, 1313.52
3041.688, 44343.89, 43000.0, 1343.89
3091.455, 44705.0, 43350.0, 1355.0
3138.24, 46991.02, 45650.0, 1341.02
3187.284, 46946.79, 45600.0, 1346.79
3232.982, 50074.23, 48700.0, 1374.23
3272.537, 48491.43, 47050.0, 1441.43
3341.117, 50447.55, 49000.0, 1447.55
3383.878, 51627.94, 50150.0, 1477.94
3430.447, 53890.99, 52400.0, 1490.99
3475.531, 52381.77, 50850.0, 1531.77
3527.344, 55113.99, 53600.0, 1513.99
3561.111, 56480.1, 54900.0, 1580.1
3632.466, 58201.87, 56600.0, 1601.87
3672.656, 58095.81, 56450.0, 1645.81
3711.829, 59391.71, 57700.0, 1691.71
3758.146, 60726.82, 59050.0, 1676.82
3807.804, 61601.27, 59850.0, 1751.27
3859.622, 62799.53, 61000.0, 1799.53
3909.31, 63987.57, 62250.0, 1737.57
3958.225, 64618.63, 62850.0, 1768.63
4017.41, 66924.52, 65100.0, 1824.52
4060.923, 68286.59, 66450.0, 1836.59
4115.826, 69004.73, 67150.0, 1854.73
4149.586, 69477.12, 67550.0, 1927.12
4203.819, 71254.32, 69300.0, 1954.32
4258.457, 73696.82, 71750.0, 1946.82
4311.646, 73346.29, 71350.0, 1996.29
4358.27, 75229.03, 73200.0, 2029.03
4404.289, 77401.48, 75450.0, 1951.48
4458.102, 77766.8, 75750.0, 2016.8
4487.227, 79289.89, 77200.0, 2089.89
4544.312, 80033.63, 77950.0, 2083.63
4608.854, 81536.87, 79450.0, 2086.87
4659.943, 82385.67, 80200.0, 2185.67
4712.719, 82595.36, 80450.0, 2145.36
4745.818, 83873.97, 81550.0, 2323.97
4799.645, 85670.3, 83400.0, 2270.3
4835.379, 88387.06, 86100.0, 2287.06
4885.005, 87773.19, 85550.0, 2223.19
4953.064, 92315.5, 90000.0, 2315.5
5004.115, 91491.23, 89200.0, 2291.23
5056.603, 91000.96, 88600.0, 2400.96
5084.977, 92624.12, 90200.0, 2424.12
5151.488, 94059.02, 91600.0, 2459.02
5193.62, 95890.16, 93450.0, 2440.16
5245.485, 96363.85, 93850.0, 2513.85
5275.562, 98749.76, 96300.0, 2449.76
5319.796, 99020.05, 96550.0, 2470.05
5374.964, 99486.08, 96900.0, 2586.08
5432.498, 100675.53, 98100.0, 2575.53
5477.217, 101443.45, 98850.0, 2593.45
5532.664, 102457.03, 99850.0, 2607.03
5573.416, 104366.83, 101700.0, 2666.83
5628.149, 104887.25, 102200.0, 2687.25
5680.838, 107558.98, 104750.0, 2808.98
5716.245, 106690.79, 103950.0, 2740.79
5777.924, 109102.49, 106400.0, 2702.49
5831.749, 109827.56, 107050.0, 2777.56
5862.425, 108758.9, 105950.0, 2808.9
5917.581, 113711.57, 110900.0, 2811.57
5972.815, 114173.65, 111350.0, 2823.65
6021.311, 114371.32, 111500.0, 2871.32
6062.022, 117852.83, 115000.0, 2852.83
6098.097, 115070.94, 112000.0, 3070.94
6168.053, 119103.67, 116150.0, 2953.67
6209.57, 119540.9, 116600.0, 2940.9
6245.471, 120931.59, 117950.0, 2981.59
6317.035, 122156.91, 119100.0, 3056.91
6356.108, 123976.86, 120950.0, 3026.86
6404.872, 122651.62, 119400.0, 3251.62
6455.485, 125807.73, 122600.0, 3207.73
6512.826, 126272.13, 123100.0, 3172.13
6558.351, 127422.34, 124150.0, 3272.34
6607.27, 126844.52, 123550.0, 3294.52
6641.73, 130938.19, 127650.0, 3288.19
6700.213, 132614.09, 129400.0, 3214.09
6748.846, 133454.74, 130150.0, 3304.74
6809.988, 131989.75, 128750.0, 3239.75
6846.289, 134306.39, 130900.0, 3406.39
6884.993, 135736.55, 132450.0, 3286.55
6946.666, 137226.73, 133900.0, 3326.73
6983.065, 138017.81, 134700.0, 3317.81
7040.818, 139148.87, 135700.0, 3448.87
7089.098, 139826.55, 136450.0, 3376.55
7131.823, 141763.66, 138300.0, 3463.66
7189.228, 140126.42, 136600.0, 3526.42
7252.257, 144184.58, 140700.0, 3484.58
7290.663, 144311.42, 140700.0, 3611.42
7331.558, 146605.58, 143100.0, 3505.58
7384.006, 146394.7, 142750.0, 3644.7
7443.392, 149992.23, 146400.0, 3592.23
7485.355, 148374.35, 144800.0, 3574.35
7535.784, 151493.51, 147850.0, 3643.51
7579.518, 150692.39, 146900.0, 3792.39
7633.054, 153578.17, 149800.0, 3778.17
7678.783, 152868.14, 149150.0, 3718.14
7714.41, 156191.71, 152450.0, 3741.71
7756.934, 157874.65, 154150.0, 3724.65
7810.6, 157357.05, 153400.0, 3957.05
7880.81, 158528.02, 154600.0, 3928.02
7910.221, 159032.46, 155150.0, 3882.46
7958.964, 161224.25, 157350.0, 3874.25
8019.616, 161176.22, 157200.0, 3976.22
8083.194, 162347.74, 158300.0, 4047.74
8110.735, 161870.09, 157750.0, 4120.09
8167.113, 166586.85, 162600.0, 3986.85
8215.316, 169362.67, 165350.0, 4012.67
8262.199, 168539.86, 164350.0, 4189.86
8307.479, 168506.29, 164400.0, 4106.29
8368.194, 167685.19, 163450.0, 4235.19
8400.722, 170726.46, 166550.0, 4176.46
8456.72, 172424.01, 168200.0, 4224.01
8499.613, 173495.57, 169350.0, 4145.57
8573.219, 175976.35, 171800.0, 4176.35
8601.493, 173567.27, 169350.0, 4217.27
8651.619, 176830.42, 172600.0, 4230.42
8695.128, 178091.06, 173800.0, 4291.06
8739.304, 179778.72, 175300.0, 4478.72
8802.09, 179973.36, 175600.0, 4373.36
8846.624, 180864.87, 176500.0, 4364.87
8891.496, 182892.1, 178450.0, 4442.1
8943.445, 184949.76, 180500.0, 4449.76
8995.368, 188577.6, 184100.0, 4477.6
9045.418, 187026.33, 182450.0, 4576.33
9088.454, 190058.48, 185600.0, 4458.48
9140.855, 188646.1, 184150.0, 4496.1
9192.361, 192058.7, 187500.0, 4558.7
9226.531, 192578.2, 187900.0, 4678.2
9288.582, 192032.16, 187300.0, 4732.16
9336.503, 190179.24, 185400.0, 4779.24
9393.462, 195164.24, 190550.0, 4614.24
9445.001, 196879.58, 192100.0, 4779.58
9493.982, 196743.14, 191950.0, 4793.14
9530.57, 197192.4, 192400.0, 4792.4
9584.571, 199625.49, 194900.0, 4725.49
9637.031, 200381.93, 195650.0, 4731.93
9675.94, 200029.84, 195300.0, 4729.84
9722.716, 202737.43, 197700.0, 5037.43
9780.468, 207492.86, 202700.0, 4792.86
9825.277, 205177.34, 200350.0, 4827.34
9891.818, 205624.02, 200700.0, 4924.02
9921.631, 208481.24, 203500.0, 4981.24
9970.839, 209274.88, 204200.0, 5074.88
10014.115, 209982.07, 205100.0, 4882.07
10078.136, 212442.79, 207400.0, 5042.79
10123.365, 213809.28, 208700.0, 5109.28
10160.319, 214723.66, 209650.0, 5073.66
10213.093, 216479.0, 211350.0, 5129.0
10271.348, 216256.56, 211150.0, 5106.56
10315.374, 218833.71, 213700.0, 5133.71
